Tile,Reg,Act,Lr1,Lr2,Lr,Lf1,Lf2,Lf,Lq_empirical,Lq_theoretical,lr_source,stochasticity
0,1,0,9.101391840275543,0.0,9.101391840275543,1.0036929551347502,1.000329381713354,1.0036929551347502,61.50549981025745,555.6098648820442,tile,0.002
0,1,1,5.559719682407382,0.0,5.559719682407382,1.0001830442782447,0.9998093648677779,1.0001830442782447,50.79625305396638,280.50185282096794,tile,0.002
0,1,2,8.850595060684048,0.0,8.850595060684048,1.0036020313964986,1.0002128520203932,1.0036020313964986,59.84779272244255,537.3764480831962,tile,0.002
0,1,3,5.34705257029871,0.0,5.34705257029871,0.9999086576181124,1.000294989616661,1.000294989616661,50.747361730678136,271.27375258897035,tile,0.002
1,2,0,0.7496738571696627,0.0023295998182794593,0.7520034569879421,1.0001246735139113,1.0007902780601823,1.0007902780601823,58.38205597598919,39.11484129358698,tile,0.002
1,2,1,0.7649790452992542,0.0006474692127436066,0.7656265145119978,0.999997894723005,0.9996448355742888,0.999997894723005,71.21060773618638,38.27737708601102,tile,0.002
1,2,2,1.9677330608065058,0.00010132323850727913,1.967834384045013,1.0007429399924022,1.0002938735834637,1.0007429399924022,72.86613825090026,102.10889759896227,tile,0.002
1,2,3,0.4346607500536735,0.007420918261272854,0.44208166831494633,1.00017982954601,1.0002899626422992,1.0002899626422992,56.91259070741733,22.42266848967797,tile,0.002
2,1,0,0.0023962046729610635,0.7158127807904441,0.7182089854634052,1.0036929551347502,1.000329381713354,1.0036929551347502,57.946328862180636,43.84428276173544,tile,0.002
2,1,1,0.0006706798285057043,0.7163677540764344,0.71703843390494,1.0001830442782447,0.9998093648677779,1.0001830442782447,69.92115060396944,36.17639390896242,tile,0.002
2,1,2,0.007773123043389472,0.3523953461577286,0.36016846920111806,1.0036020313964986,1.0002128520203932,1.0036020313964986,61.701757615257364,21.86814009270694,tile,0.002
2,1,3,8.597726485312311e-05,2.1754291867902693,2.1755151640551222,0.9999086576181124,1.000294989616661,1.000294989616661,71.11119419787924,110.37111653728766,tile,0.002
3,5,0,0.0,9.15102583420824,9.15102583420824,1.0,0.9999999970610406,1.0,58.79082035797338,457.55129171041153,tile,0.002
3,5,1,0.0,5.80498024732234,5.80498024732234,0.9999999994610914,1.0000000010909584,1.0000000010909584,51.875739884121785,290.2490278819477,tile,0.002
3,5,2,0.0,5.284292068889716,5.284292068889716,0.9999999882485324,0.9999999827104196,0.9999999882485324,54.01641622723661,264.2144513040149,tile,0.002
3,5,3,0.0,8.789632920086794,8.789632920086794,1.0000000201705157,1.0,1.0000000201705157,58.156787550400736,439.4820803687694,tile,0.002
4,5,0,3.081742781159434,0.0,3.081742781159434,1.0,0.9999999970610406,1.0,84.11980246673527,154.08713905797154,tile,0.002
4,5,1,0.6672907105091913,6.163085729726514e-06,0.6672968735949211,0.9999999994610914,1.0000000010909584,1.0000000010909584,63.10403386930386,33.36484546332927,tile,0.002
4,5,2,1.7177543677270772,6.751144651856626e-10,1.7177543684021916,0.9999999882485324,0.9999999827104196,0.9999999882485324,85.77903493936925,85.88766896410772,tile,0.002
4,5,3,0.9201967462137339,2.2374366317076418e-06,0.9201989836503657,1.0000000201705157,1.0,1.0000000201705157,75.57017592196003,46.009994656738925,tile,0.002
5,3,0,0.3747985069268985,0.0007339290773288794,0.37553243600422737,1.0004133354943547,1.000914725087285,1.000914725087285,73.63309955243872,19.65771044441367,tile,0.002
5,3,1,0.0208070929787592,0.0007730754295757771,0.021580168408334977,0.9997982882857872,1.00086884917107,1.00086884917107,52.49931818324926,1.126988383640389,tile,0.002
5,3,2,0.18442868303450413,2.4196716567018172e-05,0.18445287975107116,1.0037057740110842,1.0003288437992703,1.0037057740110842,66.26019631989345,11.26888024048473,tile,0.002
5,3,3,0.026651286100821743,0.001032718657356142,0.027684004758177887,1.0002211373536307,1.0036826893350077,1.0036826893350077,63.15402175258832,1.6889796106732105,tile,0.002
6,3,0,0.000792291535836498,0.4544179888536103,0.4552102803894468,1.0004133354943547,1.000914725087285,1.000914725087285,72.85982463405978,23.82854588655392,tile,0.002
6,3,1,0.000915777667594512,0.015962841909930612,0.016878619577525122,0.9997982882857872,1.00086884917107,1.00086884917107,54.01236954007686,0.8814578197827748,tile,0.002
6,3,2,0.0019214424405718012,0.016350848034171937,0.018272290474743737,1.0037057740110842,1.0003288437992703,1.0037057740110842,66.81226382236022,1.1163189935398192,tile,0.002
6,3,3,3.336596247010692e-05,0.1385405274329745,0.1385738933954446,1.0002211373536307,1.0036826893350077,1.0036826893350077,62.87215991625604,8.454285518332416,tile,0.002
7,4,0,0.0,2.9368403011289783,2.9368403011289783,1.0002025219611024,1.0078299749917334,1.0078299749917334,97.86224594875738,238.25178573411003,tile,0.002
7,4,1,5.0979597023218715e-06,0.5762510831766354,0.5762561811363377,0.9999157351517977,0.9998289335106789,0.9999157351517977,65.67519950429735,28.694330808753424,tile,0.002
7,4,2,2.0474910962396885e-06,0.926592757000785,0.9265948044918813,1.0001298661937432,1.0009079117238133,1.0009079117238133,74.81956180048563,48.48680544099045,tile,0.002
7,4,3,0.0,2.1478332473618864,2.1478332473618864,1.0002750645329594,1.004075322736406,1.004075322736406,97.15938776478029,134.18771676994368,tile,0.002
8,1,0,0.006031020598464119,0.002259731422531998,0.008290752020996116,1.0036929551347502,1.000329381713354,1.0036929551347502,22.08108732815768,0.5061229854725966,tile,0.002
8,1,1,0.019657379238324117,0.010908338445239233,0.03056571768356335,1.0001830442782447,0.9998093648677779,1.0001830442782447,27.35668901767651,1.5421173967047346,tile,0.002
8,1,2,0.003235000901894982,0.001584987942476158,0.00481998884437114,1.0036020313964986,1.0002128520203932,1.0036020313964986,20.386779978807077,0.2926524676848795,tile,0.002
8,1,3,0.011589739078753335,0.010167801082633078,0.021757540161386413,0.9999086576181124,1.000294989616661,1.000294989616661,26.28278994373648,1.103832342975225,tile,0.002
9,2,0,0.15106801765229788,0.15012849030179545,0.30119650795409336,1.0001246735139113,1.0007902780601823,1.0007902780601823,66.14056658999006,15.666488627586022,tile,0.002
9,2,1,1.265558056235773,1.1395746831274156,2.4051327393631885,0.999997894723005,0.9996448355742888,0.999997894723005,85.17471016632587,120.24423274472787,tile,0.002
9,2,2,0.24102636047649115,0.29675738566458365,0.5377837461410748,1.0007429399924022,1.0002938735834637,1.0007429399924022,67.39664089758256,27.90504420002514,tile,0.002
9,2,3,0.4477482142245274,0.5171186985057223,0.9648669127302497,1.00017982954601,1.0002899626422992,1.0002899626422992,79.4104964157646,48.93867461927053,tile,0.002
10,2,0,0.1570997216789013,0.14584605223359007,0.30294577391249133,1.0001246735139113,1.0007902780601823,1.0007902780601823,64.79713368071394,15.757475257643637,tile,0.002
10,2,1,1.3696482663557576,1.1482200127025777,2.5178682790583355,0.999997894723005,0.9996448355742888,0.999997894723005,86.18421241872485,125.88042830759521,tile,0.002
10,2,2,0.4677283109938963,0.5260270067328322,0.9937553177267284,1.0007429399924022,1.0002938735834637,1.0007429399924022,73.39725328876753,51.56493900040606,tile,0.002
10,2,3,0.3096709785946109,0.263640557010834,0.5733115356054449,1.00017982954601,1.0002899626422992,1.0002899626422992,67.28628741316452,29.07873233737179,tile,0.002
11,5,0,0.0012122484956292314,0.005722066759146824,0.006934315254776055,1.0,0.9999999970610406,1.0,30.317300955647205,0.34671576273880245,tile,0.002
11,5,1,0.026990564183528413,0.00467022209758104,0.03166078628110945,0.9999999994610914,1.0000000010909584,1.0000000010909584,27.94938628866575,1.5830393986799467,tile,0.002
11,5,2,0.03336674344345664,0.008996318380129133,0.04236306182358577,0.9999999882485324,0.9999999827104196,0.9999999882485324,28.722645203446692,2.1181518715010252,tile,0.002
11,5,3,0.0012882059775316435,0.0019040459302368034,0.003192251907768447,1.0000000201705157,1.0,1.0000000201705157,25.544016299315082,0.1596127531425279,tile,0.002
