Tile,Reg,Act,Lr1,Lr2,Lr,Lf1,Lf2,Lf,Lq_empirical,Lq_theoretical,lr_source,stochasticity
8,2,0,0.0029140830774901354,0.00038136723118545784,0.0032954503086755934,1.0021421585875472,1.0005175945419227,1.0021421585875472,16.836412349302417,0.18409632844900337,tile,0.002
8,2,1,0.00903892840322517,0.008789289051922198,0.017828217455147368,1.000563751901556,1.0018898322196752,1.0018898322196752,22.06053110019814,0.9823811110663488,tile,0.002
8,2,2,0.001236907796234158,0.0007685624083809936,0.0020054702046151517,1.0031242024872373,1.0014384768461457,1.0031242024872373,15.457462733278264,0.11839868154360018,tile,0.002
8,2,3,0.005063023439564251,0.005375580037387382,0.010438603476951632,1.000075052238016,0.999798010286858,1.000075052238016,21.421201719895294,0.5238566880727173,tile,0.002
9,5,0,0.04376947574838358,0.0701295921683431,0.11389906791672667,1.0000000028233764,1.0000000019115642,1.0000000028233764,31.079036392023184,5.694954183707306,tile,0.002
9,5,1,0.6135299717004422,0.7579668227722189,1.371496794472661,1.0000000434705805,1.0000000474263506,1.0000000474263506,43.214458149742484,68.5749990844685,tile,0.002
9,5,2,0.09170984446974756,0.09249426003927004,0.18420410450901759,1.0,0.9999999719761933,1.0,31.399106297480948,9.21020522545087,tile,0.002
9,5,3,0.14405288092439408,0.2597659380459568,0.4038188189703509,1.000000021029834,1.0,1.000000021029834,38.58592613800029,20.19096175453376,tile,0.002
10,5,0,0.05988414248275667,0.094011200353735,0.15389534283649167,1.0000000028233764,1.0000000019115642,1.0000000028233764,34.450782011775,7.694768206360718,tile,0.002
10,5,1,0.6842603679190795,0.6900446540617563,1.374305021980836,1.0000000434705805,1.0000000474263506,1.0000000474263506,46.54263546473904,68.71541078617875,tile,0.002
10,5,2,0.1592053221951511,0.29343254224855464,0.45263786444370574,1.0,0.9999999719761933,1.0,39.19334759752864,22.631893222185266,tile,0.002
10,5,3,0.13497599582958278,0.20534222203652225,0.34031821786610505,1.000000021029834,1.0,1.000000021029834,38.97729998737776,17.01592842757069,tile,0.002
11,3,0,0.00031306272805319674,0.0025168334188064145,0.0028298961468596114,1.0073479231572968,1.00090526606071,1.0073479231572968,13.389991802683774,0.22110230023088956,tile,0.002
11,3,1,0.0012622297983491126,0.006620174223636032,0.007882404021985145,0.9990018349184422,0.9997457840641931,0.9997457840641931,13.78786251965567,0.3892712127631296,tile,0.002
11,3,2,0.0018932318839473632,0.01794137850531466,0.01983461038926202,1.008287242170904,1.001221109088901,1.008287242170904,16.439413412213625,1.669790455589802,tile,0.002
11,3,3,0.00010015884572737078,0.001582701135674465,0.001682859981401836,0.9996901439629208,1.0006457587376707,1.0006457587376707,8.352976889195821,0.08689246595745072,tile,0.002
12,4,0,0.03555014948327251,0.04818249397410961,0.08373264345738213,1.0001878401634816,1.001101849623161,1.001101849623161,24.689533880615098,4.425571577226412,tile,0.002
12,4,1,0.06166600427731486,0.0731874984727396,0.13485350275005448,1.0024835288590064,1.0042182107984865,1.0042182107984865,33.85122884924628,8.499445278365764,tile,0.002
12,4,2,0.010528446116886086,0.014194252573304946,0.02472269869019103,1.0031159075206257,1.0015053344035958,1.0031159075206257,19.72298393085925,1.458875229114057,tile,0.002
12,4,3,0.12596984622599652,0.14535748810411322,0.27132733433010975,1.000190521883566,1.0008157964694897,1.0008157964694897,36.15870757168722,14.131249672529517,tile,0.002
13,2,0,1.3591095363099277,1.4250778558835668,2.7841873921934948,1.0021421585875472,1.0005175945419227,1.0021421585875472,30.954563438308227,155.535246660363,tile,0.002
13,2,1,2.0298511580632086,2.0806022340608883,4.110453392124096,1.000563751901556,1.0018898322196752,1.0018898322196752,29.742710659426436,226.4966635335408,tile,0.002
13,2,2,1.1509474222739757,1.3623699634332382,2.513317385707214,1.0031242024872373,1.0014384768461457,1.0031242024872373,32.922803398779486,148.380895454613,tile,0.002
13,2,3,1.6031560581158573,1.608795525142978,3.211951583258835,1.000075052238016,0.999798010286858,1.000075052238016,23.126919055749738,161.1903663522682,tile,0.002
14,4,0,1.678730013979612,1.2001868385481393,2.8789168525277513,1.0001878401634816,1.001101849623161,1.001101849623161,25.718343145874567,152.1611174527139,tile,0.002
14,4,1,2.013644500022421,2.2072857351378,4.220930235160221,1.0024835288590064,1.0042182107984865,1.0042182107984865,28.24658673291603,266.03362038016724,tile,0.002
14,4,2,1.397714005868712,1.7884429078320219,3.186156913700734,1.0031159075206257,1.0015053344035958,1.0031159075206257,19.81547478834963,188.0136734147359,tile,0.002
14,4,3,1.07219345683954,1.3294248730695695,2.4016183299091094,1.000190521883566,1.0008157964694897,1.0008157964694897,27.15948451968393,125.08090392683607,tile,0.002
15,1,0,0.008516322613537054,0.0110989398434637,0.019615262457000755,1.000517253133984,1.000791719071993,1.000791719071993,17.655582108024092,1.0203466917076676,tile,0.002
15,1,1,0.015039522642472663,0.03173453304318289,0.046774055685655555,1.0002215572969673,1.0004053927038334,1.0004053927038334,27.491563500098223,2.386100870576346,tile,0.002
15,1,2,0.06447894335549181,0.05192478078374755,0.11640372413923936,1.000831816596155,1.0004063654746016,1.000831816596155,25.72770400544963,6.06749115928447,tile,0.002
15,1,3,0.005979025619455419,0.004444114010399716,0.010423139629855135,1.0000179538590706,1.0035566179617934,1.0035566179617934,20.46595670139281,0.6311502342127199,tile,0.002
