Tile,Reg,Act,Lr1,Lr2,Lr,Lf1,Lf2,Lf,Lq_empirical,Lq_theoretical,lr_source,stochasticity
3,5,0,0.0,9.133403649693847,9.133403649693847,1.00000000245079,1.0000000001764264,1.00000000245079,72.89891354710515,456.6702373256322,tile,0.002
3,5,1,0.0,5.272569409144484,5.272569409144484,1.000000025137709,1.0000000296363651,1.0000000296363651,52.908071599566554,263.6288532942708,tile,0.002
3,5,2,0.0,5.046291060846011,5.046291060846011,1.0,0.9999999715183179,1.0,56.930164969314355,252.31455304230033,tile,0.002
3,5,3,0.0,9.402587594511568,9.402587594511568,1.0000000156157145,1.0,1.0000000156157145,70.0933108589204,470.12973945475574,tile,0.002
4,1,0,3.6602882033086566,0.0,3.6602882033086566,1.0011612451331424,0.9999272192189486,1.0011612451331424,96.22093681940554,194.0564165604405,tile,0.002
4,1,1,0.761483112618982,3.2329123723454713e-06,0.7614863455313544,1.0007423515577731,1.0006728099606796,1.0007423515577731,75.68585940442952,39.51155918459328,tile,0.002
4,1,2,2.627639906594315,8.879763592053733e-08,2.627639995391951,1.0006336702118626,1.0001191725051004,1.0006336702118626,92.10391856279627,135.5921132427429,tile,0.002
4,1,3,1.3044301352352312,3.6019676367243062e-06,1.304433737202868,1.0000299375600816,1.002754310723386,1.002754310723386,75.80529675865006,75.39741428789058,tile,0.002
5,2,0,0.17889292032447415,0.0002816704163618718,0.17917459074083603,1.002816980087573,1.0004387294496995,1.002816980087573,62.845911879128096,10.393343824257201,tile,0.002
5,2,1,0.031591539758917535,0.0007321300440761152,0.03232366980299365,1.0011167852682594,1.000120466866649,1.0011167852682594,54.800485816241576,1.7097449720137377,tile,0.002
5,2,2,0.1682828378436523,2.8442560678403942e-05,0.16831128040433072,1.0025349772302832,1.0010473505076565,1.0025349772302832,66.45567403939265,9.609154414757041,tile,0.002
5,2,3,0.03401441232655341,0.0005849759095145989,0.03459938823606801,1.0001603262132317,1.0001154187261703,1.0001603262132317,56.6199581160722,1.7436676376478544,tile,0.002
6,5,0,0.002061056952093573,0.36159735386824227,0.36365841082033584,1.00000000245079,1.0000000001764264,1.00000000245079,85.56254130106839,18.182922724580532,tile,0.002
6,5,1,0.0005955189469709188,0.018413546041286234,0.019009064988257152,1.000000025137709,1.0000000296363651,1.0000000296363651,53.58089760855157,0.9504546296458586,tile,0.002
6,5,2,0.005184180400026403,0.03834369452339614,0.04352787492342254,1.0,0.9999999715183179,1.0,81.63617986875244,2.176393746171125,tile,0.002
6,5,3,3.750889602360442e-05,0.28762504556876634,0.28766255446478994,1.0000000156157145,1.0,1.0000000156157145,79.85030498914901,14.3831387287859,tile,0.002
7,5,0,0.0,4.548634274242353,4.548634274242353,1.00000000245079,1.0000000001764264,1.00000000245079,95.66242522530308,227.4317410241021,tile,0.002
7,5,1,1.338083538739348e-06,0.8827170701528293,0.882718408236368,1.000000025137709,1.0000000296363651,1.0000000296363651,73.6817482864956,44.13598450529582,tile,0.002
7,5,2,1.6980909486887764e-06,1.2899940823558151,1.2899957804467639,1.0,0.9999999715183179,1.0,76.83703119933648,64.49978902233813,tile,0.002
7,5,3,3.820212976837323e-09,2.6972850387758758,2.697285042596089,1.0000000156157145,1.0,1.0000000156157145,72.0151144034862,134.86435532396453,tile,0.002
8,2,0,0.005258171011293657,0.003241182630352777,0.008499353641646433,1.002816980087573,1.0004387294496995,1.002816980087573,33.247003204495996,0.4930202676413923,tile,0.002
8,2,1,0.012451037769889052,0.023587107835673866,0.03603814560556292,1.0011167852682594,1.000120466866649,1.0011167852682594,33.04912578288093,1.9062203835563134,tile,0.002
8,2,2,0.0015405228279098105,0.002664336666631475,0.0042048594945412856,1.0025349772302832,1.0010473505076565,1.0025349772302832,33.6175775399564,0.24006200938130834,tile,0.002
8,2,3,0.012168238556473783,0.01852775994142075,0.030695998497894533,1.0001603262132317,1.0001154187261703,1.0001603262132317,34.90225250437332,1.5469527617332364,tile,0.002
9,5,0,0.13304634098781234,0.18260853014577463,0.315654871133587,1.00000000245079,1.0000000001764264,1.00000000245079,72.23326002038266,15.782745452008895,tile,0.002
9,5,1,0.8790184583128794,1.1530304383428742,2.0320488966557537,1.000000025137709,1.0000000296363651,1.0000000296363651,83.26189526164494,101.60259237823237,tile,0.002
9,5,2,0.21875868644310956,0.34081819330208885,0.5595768797451984,1.0,0.9999999715183179,1.0,73.48733601030584,27.978843987259896,tile,0.002
9,5,3,0.4033003172183794,0.5170971303295107,0.92039744754789,1.0000000156157145,1.0,1.0000000156157145,78.67714013305486,46.019907590447644,tile,0.002
10,5,0,0.11809127119367763,0.19552035035739204,0.3136116215510697,1.00000000245079,1.0000000001764264,1.00000000245079,69.32180863988901,15.680582960614469,tile,0.002
10,5,1,0.8054045803514678,1.1207563766636457,1.9261609570151135,1.000000025137709,1.0000000296363651,1.0000000296363651,81.87021040658047,96.30818770776177,tile,0.002
10,5,2,0.36913639882957744,0.5141555154409195,0.8832919142704969,1.0,0.9999999715183179,1.0,76.69003620076202,44.164595713524804,tile,0.002
