Tile,Reg,Act,Lr1,Lr2,Lr,Lf1,Lf2,Lf,Lq_empirical,Lq_theoretical,lr_source,stochasticity
4,3,2,1.4240605995667353,7.411353370522391e-08,1.424060673680269,1.0007278881850867,1.0002818505306326,1.0007278881850867,45.95678017579283,73.83652568296506,tile,0.002
4,3,3,0.560681675710751,5.675013447319493e-07,0.5606822432120957,1.0002159713597574,1.0002131484141976,1.0002159713597574,41.36883736782866,28.333959019788622,tile,0.002
5,3,0,0.10226167721642626,0.00037827792709583066,0.10263995514352209,1.0010595545231882,1.0001177479105245,1.0010595545231882,38.01747600204959,5.413032507998836,tile,0.002
5,3,1,0.013212011171184406,0.0014074312690888183,0.014619442440273224,1.000486792374669,1.0008863755127269,1.0008863755127269,38.203027457650464,0.7641614895885281,tile,0.002
5,3,2,0.14975844382073525,1.4251968984671626e-05,0.1497726957897199,1.0007278881850867,1.0002818505306326,1.0007278881850867,41.12060351085598,7.765606974248537,tile,0.002
5,3,3,0.015458715514109048,0.0007561196800288104,0.01621483519413786,1.0002159713597574,1.0002131484141976,1.0002159713597574,33.1252911520299,0.8194132799200033,tile,0.002
6,4,0,0.0008722297597317298,0.14772983487068478,0.1486020646304165,1.003433473945157,1.0009203643322877,1.003433473945157,46.11956361237253,8.932991760088509,tile,0.002
6,4,1,0.0004878227636858846,0.005847313483376139,0.0063351362470620235,1.0005817760158784,1.0005086896725761,1.0005817760158784,34.321828771857525,0.3260515726124841,tile,0.002
6,4,2,0.0020735599417048035,0.01631263661551534,0.018386196557220142,1.0014861364766772,1.0000768536048763,1.0014861364766772,42.20299649256679,0.9915124456785179,tile,0.002
6,4,3,1.9868283691679835e-05,0.15614417400913463,0.15616404229282632,1.000607443669078,1.0006726686132288,1.0006726686132288,42.819199908070004,8.07433846343119,tile,0.002
7,4,0,0.0,2.1669897991216995,2.1669897991216995,1.003433473945157,1.0009203643322877,1.003433473945157,50.54456863414102,130.26536386216384,tile,0.002
7,4,1,2.3204698204807753e-06,0.4255132165573988,0.4255155370272193,1.0005817760158784,1.0005086896725761,1.0005817760158784,42.92867883427674,21.90008306184614,tile,0.002
7,4,2,2.1605534590697633e-06,0.6806049688811887,0.6806071294346477,1.0014861364766772,1.0000768536048763,1.0014861364766772,47.11306575641943,36.70310155511645,tile,0.002
7,4,3,2.584404509392584e-08,1.4992085098187502,1.4992085356627953,1.000607443669078,1.0006726686132288,1.0006726686132288,42.12724614491686,77.51539321393788,tile,0.002
8,2,0,0.002839419256556713,0.0006224593880514151,0.003461878644608128,1.000164562534227,1.0001786805863142,1.0001786805863142,17.201366586738466,0.17462281587954048,tile,0.002
8,2,1,0.005741242248896443,0.006805473443452411,0.012546715692348855,1.0007494109124622,1.0002342283003702,1.0007494109124622,18.18141489816867,0.6512504397457138,tile,0.002
8,2,2,0.0014359816421095507,0.001315633899355405,0.0027516155414649556,0.9998074155201598,0.999965030696739,0.999965030696739,16.377685071777282,0.1373454362368947,tile,0.002
8,2,3,0.009877444956681584,0.0057030864373944015,0.015580531394075985,0.9996791723741201,0.999669272434684,0.9996791723741201,17.385784626124867,0.7669693863045969,tile,0.002
9,2,0,0.0581222738625895,0.09387626809750016,0.15199854196008966,1.000164562534227,1.0001786805863142,1.0001786805863142,39.74921447342611,7.667054836828299,tile,0.002
9,2,1,0.6913628188924772,0.8333977011879915,1.5247605200804686,1.0007494109124622,1.0002342283003702,1.0007494109124622,45.504767731623616,79.14429429646302,tile,0.002
9,2,2,0.08001174697500389,0.1681625437761337,0.24817429075113762,0.9998074155201598,0.999965030696739,0.999965030696739,40.58398269578103,12.387488627081174,tile,0.002
9,2,3,0.19809484521084236,0.245441576890188,0.4435364221010304,0.9996791723741201,0.999669272434684,0.9996791723741201,43.542768920497295,21.833585059358526,tile,0.002
10,1,0,0.06094750701724605,0.08051733722304953,0.1414648442402956,1.000341149054465,0.9996643684839351,1.000341149054465,41.42801054100133,7.19349078847346,tile,0.002
10,1,1,0.6094321131611817,0.8146301358442514,1.424062249005433,1.0001491035504684,1.0006310275370465,1.0006310275370465,48.956307007381454,73.47498464131573,tile,0.002
10,1,2,0.183204702513212,0.24664809305386415,0.4298527955670761,1.0004697196350523,0.9999412362141251,1.0004697196350523,44.29129900638515,21.998973928612067,tile,0.002
10,1,3,0.10159907669503909,0.16520474159592327,0.26680381829096234,0.9995734855236827,1.0004233604163408,1.0004233604163408,43.996738987300816,13.622791089407562,tile,0.002
11,1,0,0.0015172699077150593,0.004095204588456948,0.005612474496172007,1.000341149054465,0.9996643684839351,1.000341149054465,12.028625900550955,0.2853944653568948,tile,0.002
11,1,1,0.013245702369365907,0.011661845170130587,0.024907547539496495,1.0001491035504684,1.0006310275370465,1.0006310275370465,26.953764120058267,1.285113536431064,tile,0.002
11,1,2,0.017783230293979598,0.006369059791547546,0.024152290085527144,1.0004697196350523,0.9999412362141251,1.0004697196350523,25.52938351655903,1.2360640791153747,tile,0.002
11,1,3,0.0013772097090418707,0.0008631938081822024,0.0022404035172240732,0.9995734855236827,1.0004233604163408,1.0004233604163408,11.926157974011975,0.11439322445465659,tile,0.002
12,2,0,0.016972971796978282,0.025846087191940575,0.04281905898891886,1.000164562534227,1.0001786805863142,1.0001786805863142,36.0171879496213,2.159863305896891,tile,0.002
12,2,1,0.049059653159992736,0.0628681057580257,0.11192775891801844,1.0007494109124622,1.0002342283003702,1.0007494109124622,40.133626208391036,5.809727740906955,tile,0.002
12,2,2,0.009862738188278385,0.013729623256732708,0.023592361445011093,0.9998074155201598,0.999965030696739,0.999965030696739,30.788420687680365,1.177600259082129,tile,0.002
12,2,3,0.07894730847471451,0.13582736554367852,0.21477467401839304,0.9996791723741201,0.999669272434684,0.9996791723741201,40.44214434590701,10.572527711621477,tile,0.002
13,2,0,1.3816491919652603,1.6832934179372825,3.064942609902543,1.000164562534227,1.0001786805863142,1.0001786805863142,30.423359595238473,154.6007136570074,tile,0.002
13,2,1,1.8848539158401088,1.8919598356946061,3.776813751534715,1.0007494109124622,1.0002342283003702,1.0007494109124622,24.569456031858614,196.03947972014453,tile,0.002
13,2,2,1.1988399187819005,1.0665028172437605,2.2653427360256613,0.9998074155201598,0.999965030696739,0.999965030696739,25.316916311523862,113.07338602248103,tile,0.002
13,2,3,1.7091178872799804,1.5406863165368236,3.249804203816804,0.9996791723741201,0.999669272434684,0.9996791723741201,20.43486022064282,159.97530974836772,tile,0.002
14,1,0,1.4924337209513914,1.1495049010482579,2.6419386219996492,1.000341149054465,0.9996643684839351,1.000341149054465,28.233809624841832,134.34264352480957,tile,0.002
14,1,1,1.7995977465099215,2.124750132132759,3.9243478786426804,1.0001491035504684,1.0006310275370465,1.0006310275370465,28.70907624483727,202.47808711440032,tile,0.002
14,1,2,1.7053517763309356,1.6586012407655357,3.3639530170964713,1.0004697196350523,0.9999412362141251,1.0004697196350523,23.934353121884804,172.16013361633085,tile,0.002
14,1,3,1.1055104413183152,1.2006842192707743,2.3061946605890897,0.9995734855236827,1.0004233604163408,1.0004233604163408,25.90090206119472,117.7524679892355,tile,0.002
15,1,0,0.05181906553606712,0.05801759645806753,0.10983666199413465,1.000341149054465,0.9996643684839351,1.000341149054465,20.281748939947683,5.585196947938403,tile,0.002
15,1,1,0.05984906574133924,0.07888255331007747,0.1387316190514167,1.0001491035504684,1.0006310275370465,1.0006310275370465,22.72969566952454,7.157905903472074,tile,0.002
15,1,2,0.14090143750042988,0.12787496077536545,0.26877639827579536,1.0004697196350523,0.9999412362141251,1.0004697196350523,26.71852050340367,13.75541822519755,tile,0.002
15,1,3,0.023231378066600705,0.026627862732384322,0.04985924079898503,0.9995734855236827,1.0004233604163408,1.0004233604163408,17.47632725327133,2.5457732412971508,tile,0.002
